"ligation_id","digest_id","date","DNA","vol_in","water","barcode_num","pool","well","plate","notes","regeno","total_reads","lack_rad_tag","low_quality","retained","correction","corr_message","corr_editor","corr_date"
"L2690","D2852","2016-04-19",200,10.8,11.4,11,"P063","C2","L2680-L2775",NULL,"",1333976,29953,34714,1263337,"","","","0000-00-00"
"L2689","D2851","2016-04-19",200,19,3.2,10,"P063","B2","L2680-L2775",NULL,"",1173401,33671,24771,1109766,"","","","0000-00-00"
"L2688","D2850","2016-04-19",200,11.5,10.7,9,"P063","A2","L2680-L2775",NULL,"",906469,34869,23581,844083,"","","","0000-00-00"
"L2687","D2848","2016-04-19",200,6.6,15.6,8,"P063","H1","L2680-L2775",NULL,"",862822,36380,28754,794232,"","","","0000-00-00"
"L2686","D2847","2016-04-19",200,9.3,12.9,7,"P063","G1","L2680-L2775",NULL,"",1971995,13950,48228,1901048,"","","","0000-00-00"
"L2685","D2846","2016-04-19",200,8.2,14,6,"P063","F1","L2680-L2775",NULL,"",923227,16878,16599,885492,"","","","0000-00-00"
"L2684","D2845","2016-04-19",200,2.9,19.3,5,"P063","E1","L2680-L2775",NULL,"",1294177,20139,40861,1227591,"","","","0000-00-00"
"L2683","D2844","2016-04-19",200,2.2,20,4,"P063","D1","L2680-L2775",NULL,"",1292388,17423,30648,1238595,"","","","0000-00-00"
"L2682","D2843","2016-04-19",200,7.3,14.9,3,"P063","C1","L2680-L2775",NULL,"",1274336,9661,30445,1228605,"","","","0000-00-00"
"L2681","D2840","2016-04-19",200,3.4,18.8,2,"P063","B1","L2680-L2775",NULL,"",1089223,7234,25453,1051712,"","","","0000-00-00"
"L2680","D2839","2016-04-19",200,3.6,18.6,1,"P063","A1","L2680-L2775",NULL,"",1214296,16633,43516,1148958,"","","","0000-00-00"
"L2679","D2838","2016-04-19",200,8.2,14,48,"P062","H12","L2584-L2679",NULL,"",1050172,17674,32132,995848,"","","","0000-00-00"
"L2678","D2837","2016-04-19",200,13.5,8.7,47,"P062","G12","L2584-L2679",NULL,"",1017801,24862,28615,960016,"","","","0000-00-00"
"L2677","D2836","2016-04-19",200,3.5,18.7,46,"P062","F12","L2584-L2679",NULL,"",1353194,28742,35753,1282673,"","","","0000-00-00"
"L2676","D2835","2016-04-19",200,3.9,18.3,45,"P062","E12","L2584-L2679",NULL,"",1072766,25978,32726,1009339,"","","","0000-00-00"
"L2675","D2834","2016-04-19",200,10.5,11.7,44,"P062","D12","L2584-L2679",NULL,"",1718457,16883,34581,1659118,"","","","0000-00-00"
"L2674","D2832","2016-04-19",200,8.7,13.5,43,"P062","C12","L2584-L2679",NULL,"",1457868,8885,29812,1412258,"","","","0000-00-00"
"L2673","D2831","2016-04-19",200,6.5,15.7,42,"P062","B12","L2584-L2679",NULL,"",1877430,17312,36660,1814832,"","","","0000-00-00"
"L2672","D2830","2016-04-19",200,15.9,6.3,41,"P062","A12","L2584-L2679",NULL,"",2845498,17261,55785,2759294,"","","","0000-00-00"
"L2671","D2829","2016-04-19",200,11.6,10.6,40,"P062","H11","L2584-L2679",NULL,"",1900616,10090,38449,1843215,"","","","0000-00-00"
"L2670","D2828","2016-04-19",200,4.1,18.1,39,"P062","G11","L2584-L2679",NULL,"",667733,16511,17916,630421,"","","","0000-00-00"
"L2669","D2826","2016-04-19",200,6.7,15.5,38,"P062","F11","L2584-L2679",NULL,"",1294928,12491,25413,1250981,"","","","0000-00-00"
"L2668","D2825","2016-04-19",200,2.3,19.9,37,"P062","E11","L2584-L2679",NULL,"",1468626,9026,33715,1419259,"","","","0000-00-00"
"L2667","D2824","2016-04-19",200,12.3,9.9,36,"P062","D11","L2584-L2679",NULL,"",1074455,34575,24609,1010688,"","","","0000-00-00"
"L2666","D2823","2016-04-19",200,13.3,8.9,35,"P062","C11","L2584-L2679",NULL,"",1434327,16405,26657,1384715,"","","","0000-00-00"
"L2665","D2820","2016-04-19",200,9.9,12.3,34,"P062","B11","L2584-L2679",NULL,"",1579328,21166,33079,1517809,"","","","0000-00-00"
"L2664","D2819","2016-04-19",200,4,18.2,33,"P062","A11","L2584-L2679",NULL,"",907670,7891,24279,871286,"","","","0000-00-00"
"L2663","D2818","2016-04-19",200,4.3,17.9,32,"P062","H10","L2584-L2679",NULL,"",1389848,18013,37604,1327940,"","","","0000-00-00"
"L2662","D2817","2016-04-19",200,3,19.2,31,"P062","G10","L2584-L2679",NULL,"",535147,13187,12480,507200,"","","","0000-00-00"
"L2661","D2816","2016-04-19",200,5.6,16.6,30,"P062","F10","L2584-L2679",NULL,"",516309,11619,10473,491883,"","","","0000-00-00"
"L2660","D2814","2016-04-19",200,15,7.2,29,"P062","E10","L2584-L2679",NULL,"",1480635,7962,31679,1434012,"","","","0000-00-00"
"L2659","D2813","2016-04-19",200,1.7,20.5,28,"P062","D10","L2584-L2679",NULL,"",1080493,41049,29818,1005010,"","","","0000-00-00"
"L2658","D2812","2016-04-19",200,2.4,19.8,27,"P062","C10","L2584-L2679",NULL,"",1282459,17899,29405,1229480,"","","","0000-00-00"
"L2657","D2811","2016-04-19",200,10.5,11.7,26,"P062","B10","L2584-L2679",NULL,"",854500,67162,15725,768058,"","","","0000-00-00"
"L2656","D2810","2016-04-19",200,20.3,1.9,25,"P062","A10","L2584-L2679",NULL,"",1617282,7035,31311,1571261,"","","","0000-00-00"
"L2655","D2809","2016-04-19",200,3.7,18.5,24,"P062","H9","L2584-L2679",NULL,"",725536,12700,17815,691826,"","","","0000-00-00"
"L2654","D2808","2016-04-19",200,2.3,19.9,23,"P062","G9","L2584-L2679",NULL,"",1059066,13651,26117,1014509,"","","","0000-00-00"
"L2653","D2802","2016-04-19",200,12,10.2,22,"P062","F9","L2584-L2679",NULL,"",1510937,22125,41612,1440433,"","","","0000-00-00"
"L2652","D2800","2016-04-19",200,8,14.2,21,"P062","E9","L2584-L2679",NULL,"",1288461,25432,43625,1213760,"","","","0000-00-00"
"L2651","D2799","2016-04-19",200,4.6,17.6,20,"P062","D9","L2584-L2679",NULL,"",1167306,18129,36878,1107308,"","","","0000-00-00"
"L2650","D2798","2016-04-19",200,20,2.2,19,"P062","C9","L2584-L2679",NULL,"",1699807,36011,35528,1620372,"","","","0000-00-00"
"L2649","D2797","2016-04-19",200,20.1,2.1,18,"P062","B9","L2584-L2679",NULL,"",997065,32661,24654,935252,"","","","0000-00-00"
"L2648","D2796","2016-04-19",200,21.8,0.4,17,"P062","A9","L2584-L2679",NULL,"",1704174,12120,35975,1648277,"","","","0000-00-00"
"L2647","D2794","2016-04-19",200,4.5,17.7,16,"P062","H8","L2584-L2679",NULL,"",1360732,24125,37328,1293301,"","","","0000-00-00"
"L2646","D2793","2016-04-19",200,4.6,17.6,15,"P062","G8","L2584-L2679",NULL,"",557509,6790,15388,532909,"","","","0000-00-00"
"L2645","D2792","2016-04-19",200,12.5,9.7,14,"P062","F8","L2584-L2679",NULL,"",811536,10934,15964,780832,"","","","0000-00-00"
"L2644","D2791","2016-04-19",200,18.3,3.9,13,"P062","E8","L2584-L2679",NULL,"",1358137,46039,30916,1275267,"","","","0000-00-00"
"L2643","D2790","2016-04-19",200,21.5,0.7,12,"P062","D8","L2584-L2679",NULL,"",1630598,33225,37099,1553004,"","","","0000-00-00"
"L2642","D2789","2016-04-19",200,16.8,5.4,11,"P062","C8","L2584-L2679",NULL,"",1600041,17137,31952,1543355,"","","","0000-00-00"
"L2641","D2788","2016-04-19",200,21.3,0.9,10,"P062","B8","L2584-L2679",NULL,"",1725432,21401,33514,1662623,"","","","0000-00-00"
"L2640","D2787","2016-04-19",200,18.5,3.7,9,"P062","A8","L2584-L2679",NULL,"",1891339,40870,38335,1803580,"","","","0000-00-00"
"L2639","D2786","2016-04-19",200,12.8,9.4,8,"P062","H7","L2584-L2679",NULL,"",770738,31044,16887,719373,"","","","0000-00-00"
"L2638","D2784","2016-04-19",200,20.6,1.6,7,"P062","G7","L2584-L2679",NULL,"",1203814,26708,38591,1133475,"","","","0000-00-00"
"L2637","D2782","2016-04-19",200,11.6,10.6,6,"P062","F7","L2584-L2679",NULL,"",1646907,23256,44596,1571618,"","","","0000-00-00"
"L2636","D2781","2016-04-19",200,3.6,18.6,5,"P062","E7","L2584-L2679",NULL,"",1617545,11677,50751,1547486,"","","","0000-00-00"
"L2635","D2780","2016-04-19",200,15.7,6.5,4,"P062","D7","L2584-L2679",NULL,"",1339766,27988,33273,1272450,"","","","0000-00-00"
"L2634","D2775","2016-04-19",200,6.9,15.3,3,"P062","C7","L2584-L2679",NULL,"",1062515,59032,45871,953556,"","","","0000-00-00"
"L2633","D2774","2016-04-19",200,6.2,16,2,"P062","B7","L2584-L2679",NULL,"",1542974,17225,41199,1477817,"","","","0000-00-00"
"L2632","D2773","2016-04-19",200,22,0.2,1,"P062","A7","L2584-L2679",NULL,"",1202602,10882,35784,1150431,"","","","0000-00-00"
"L2631","D2771","2016-04-19",200,3.4,18.8,48,"P061","H6","L2584-L2679",NULL,"",1243516,12442,22516,1202353,"","","","0000-00-00"
"L2630","D2770","2016-04-19",200,3.1,19.1,47,"P061","G6","L2584-L2679",NULL,"",382641,1853,6653,372243,"","","","0000-00-00"
"L2629","D2769","2016-04-19",200,3.7,18.5,46,"P061","F6","L2584-L2679",NULL,"",665950,7654,11175,643928,"","","","0000-00-00"
"L2628","D2768","2016-04-19",200,4.7,17.5,45,"P061","E6","L2584-L2679",NULL,"",994239,14435,19683,955362,"","","","0000-00-00"
"L2627","D2766","2016-04-19",200,15.2,7,44,"P061","D6","L2584-L2679",NULL,"",1570893,14094,26417,1522661,"","","","0000-00-00"
"L2626","D2765","2016-04-19",200,8.1,14.1,43,"P061","C6","L2584-L2679",NULL,"",1565901,14460,28599,1515243,"","","","0000-00-00"
"L2625","D2764","2016-04-19",200,12.3,9.9,42,"P061","B6","L2584-L2679",NULL,"",1000868,10300,15378,970316,"","","","0000-00-00"
"L2624","D2763","2016-04-19",200,20.9,1.3,41,"P061","A6","L2584-L2679",NULL,"",1069527,14120,18118,1032146,"","","","0000-00-00"
"L2623","D2762","2016-04-19",200,11.9,10.3,40,"P061","H5","L2584-L2679",NULL,"",1529387,9499,26804,1485669,"","","","0000-00-00"
"L2622","D2760","2016-04-19",200,6.4,15.8,39,"P061","G5","L2584-L2679",NULL,"",1024985,5378,18348,996259,"","","","0000-00-00"
"L2621","D2759","2016-04-19",200,11.7,10.5,38,"P061","F5","L2584-L2679",NULL,"",948070,10179,15505,917759,"","","","0000-00-00"
"L2620","D2756","2016-04-19",200,2.8,19.4,37,"P061","E5","L2584-L2679",NULL,"",1593253,8571,25913,1550718,"","","","0000-00-00"
"L2619","D2755","2016-04-19",200,3.7,18.5,36,"P061","D5","L2584-L2679",NULL,"",1246588,17491,21725,1201258,"","","","0000-00-00"
"L2618","D2753","2016-04-19",200,7,15.2,35,"P061","C5","L2584-L2679",NULL,"",911621,8019,13109,885910,"","","","0000-00-00"
"L2617","D2752","2016-04-19",200,5,17.2,34,"P061","B5","L2584-L2679",NULL,"",1302475,23268,22188,1250796,"","","","0000-00-00"
"L2616","D2751","2016-04-19",200,4.8,17.4,33,"P061","A5","L2584-L2679",NULL,"",1244922,6779,25331,1206772,"","","","0000-00-00"
"L2615","D2748","2016-04-19",200,7.9,14.3,32,"P061","H4","L2584-L2679",NULL,"",1172925,16188,21733,1129417,"","","","0000-00-00"
"L2614","D2746","2016-04-19",200,4.6,17.6,31,"P061","G4","L2584-L2679",NULL,"",1347647,14698,24286,1301987,"","","","0000-00-00"
"L2613","D2745","2016-04-19",200,9.6,12.6,30,"P061","F4","L2584-L2679",NULL,"",1168605,11903,21089,1130007,"","","","0000-00-00"
"L2612","D2744","2016-04-19",200,1.6,20.6,29,"P061","E4","L2584-L2679",NULL,"",1184021,8898,21692,1147623,"","","","0000-00-00"
"L2611","D2743","2016-04-19",200,10.6,11.6,28,"P061","D4","L2584-L2679",NULL,"",1566699,20437,26374,1512501,"","","","0000-00-00"
"L2610","D2742","2016-04-19",200,10.1,12.1,27,"P061","C4","L2584-L2679",NULL,"",1991043,73184,29204,1879104,"","","","0000-00-00"
"L2609","D2741","2016-04-19",200,3.2,19,26,"P061","B4","L2584-L2679",NULL,"",1298526,27769,21051,1243468,"","","","0000-00-00"
"L2608","D2740","2016-04-19",200,4.1,18.1,25,"P061","A4","L2584-L2679",NULL,"",1264216,9330,24675,1224060,"","","","0000-00-00"
"L2607","D2739","2016-04-19",200,8.4,13.8,24,"P061","H3","L2584-L2679",NULL,"",693445,13517,11256,665343,"","","","0000-00-00"
"L2606","D2738","2016-04-19",200,2.2,20,23,"P061","G3","L2584-L2679",NULL,"",1182338,11641,22603,1142299,"","","","0000-00-00"
"L2605","D2737","2016-04-19",200,11.1,11.1,22,"P061","F3","L2584-L2679",NULL,"",595455,3395,8945,580181,"","","","0000-00-00"
"L2604","D2736","2016-04-19",200,1.9,20.3,21,"P061","E3","L2584-L2679",NULL,"",456122,6414,10432,437085,"","","","0000-00-00"
"L2603","D2735","2016-04-19",200,21,1.2,20,"P061","D3","L2584-L2679",NULL,"",1345106,15139,26638,1296946,"","","","0000-00-00"
"L2602","D2733","2016-04-19",200,10.6,11.6,19,"P061","C3","L2584-L2679",NULL,"",1567418,23472,26399,1509833,"","","","0000-00-00"
"L2601","D2731","2016-04-19",200,8.7,13.5,18,"P061","B3","L2584-L2679",NULL,"",1250651,25045,21939,1197543,"","","","0000-00-00"
"L2600","D2729","2016-04-19",200,5.6,16.6,17,"P061","A3","L2584-L2679",NULL,"",1582516,7459,28660,1538567,"","","","0000-00-00"
"L2599","D2728","2016-04-19",200,5.2,17,16,"P061","H2","L2584-L2679",NULL,"",990589,17802,17858,950087,"","","","0000-00-00"
"L2598","D2727","2016-04-19",200,16,6.2,15,"P061","G2","L2584-L2679",NULL,"",628693,4079,9685,611939,"","","","0000-00-00"
"L2597","D2726","2016-04-19",200,2.4,19.8,14,"P061","F2","L2584-L2679",NULL,"",1059384,8040,17731,1028378,"","","","0000-00-00"
"L2596","D2725","2016-04-19",200,5.9,16.3,13,"P061","E2","L2584-L2679",NULL,"",1734469,26052,26385,1673628,"","","","0000-00-00"
"L2595","D2724","2016-04-19",200,2,20.2,12,"P061","D2","L2584-L2679",NULL,"",1169419,15618,20608,1127532,"","","","0000-00-00"
"L2594","D2723","2016-04-19",200,8.9,13.3,11,"P061","C2","L2584-L2679",NULL,"",1613883,11772,24741,1569351,"","","","0000-00-00"
"L2593","D2722","2016-04-19",200,2.7,19.5,10,"P061","B2","L2584-L2679",NULL,"",1591637,13672,26353,1543990,"","","","0000-00-00"
"L2592","D2721","2016-04-19",200,8.8,13.4,9,"P061","A2","L2584-L2679",NULL,"",1354350,24604,22766,1300417,"","","","0000-00-00"
"L2591","D2720","2016-04-19",200,12.5,9.7,8,"P061","H1","L2584-L2679",NULL,"",1190816,7259,16962,1160726,"","","","0000-00-00"
"L2590","D2719","2016-04-19",200,5,17.2,7,"P061","G1","L2584-L2679",NULL,"",1015937,6660,19932,984220,"","","","0000-00-00"
